I0101 00:00:07.460472 432] [MCU] Process0x03_0x37_0x01 - TaskID=0,sendID=0,recvcount=100,walkstate=0,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:41.431080 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=37800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:43.930529 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=37900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:46.431751 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=-118, wheelR=108, Algorithm=0, Ultrasonic=0
I1211 20:46:48.931679 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=476, wheelR=470, Algorithm=0, Ultrasonic=0
I1211 20:46:51.431327 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:53.931313 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:56.431408 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:46:58.931694 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=302, wheelR=276, Algorithm=0, Ultrasonic=0
I1211 20:47:01.432157 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=488, wheelR=476, Algorithm=0, Ultrasonic=0
I1211 20:47:03.931641 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:06.431857 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:08.931775 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=38900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:11.432284 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=214, wheelR=236, Algorithm=0, Ultrasonic=0
I1211 20:47:13.932142 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=124, wheelR=14, Algorithm=0, Ultrasonic=0
I1211 20:47:16.432221 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=426, wheelR=364, Algorithm=0, Ultrasonic=0
I1211 20:47:18.932307 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=476, wheelR=474, Algorithm=0, Ultrasonic=0
I1211 20:47:21.431501 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=482, wheelR=492, Algorithm=0, Ultrasonic=0
I1211 20:47:23.931643 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:26.431988 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:28.931710 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:31.431704 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:33.932458 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=39900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:36.432245 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:38.932605 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:41.432627 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:43.932315 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:46.432322 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:48.932458 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:51.432622 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:53.932646 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:56.432315 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:47:58.932961 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=40900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:01.432934 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:03.932606 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:06.433336 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:08.932888 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:11.432919 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:13.932646 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:16.433176 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:18.933748 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:21.433907 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:23.933305 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=41900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:26.433993 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:28.933269 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:31.433801 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:33.933905 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:36.433614 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:38.934159 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:41.433972 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:43.933753 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:46.433964 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:48.933838 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=42900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:51.434315 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:53.933776 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:56.434543 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:48:58.934576 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:01.434692 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:03.934609 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:06.434636 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:08.934130 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:11.434551 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:13.934397 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=43900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:16.434749 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:18.934938 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:21.435259 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:23.934947 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:26.434691 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:28.935232 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:31.435729 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:33.935194 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:36.435293 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:38.935307 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=44900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:41.435645 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:43.935438 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:46.435313 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:48.935422 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:51.435971 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:53.935514 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:56.436121 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:49:58.935366 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:01.435954 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:03.935317 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=45900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:06.435524 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:08.935981 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:11.436110 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:13.936112 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:16.435612 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:18.935776 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46500,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:21.436801 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46600,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:23.936174 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46700,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:26.436796 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46800,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:28.936103 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=46900,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:31.436053 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=47000,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:33.936452 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=47100,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:36.436640 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=47200,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:38.936691 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=47300,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
I1211 20:50:41.436878 432] [MCU] Process0x03_0x37_0x01 - TaskID=10225,sendID=10225,recvcount=47400,walkstate=2,sideState=0,version=11431, battStat=0,McuADv=0,McuADa=0,battery=80,wheelL=0, wheelR=0, Algorithm=0, Ultrasonic=0
